688186,9/24/12 3:06 PM,130 St James Ave Boston Ma 02116,-71.07606,42.349632,9/24/12 3:17 PM,Congress St Boston Ma,-71.056492,42.357122
688187,9/24/12 3:06 PM,680 Boylston St Boston Ma 02116,-71.078868,42.349595,9/24/12 3:16 PM,40 River St Boston Ma 02108,-71.070522,42.357298
398688,9/12/12 3:17 PM,80 Federal St Boston Ma 02110,-71.055953,42.355223,9/12/12 3:23 PM,53 Fargo St Boston Ma 02210,-71.043575,42.34612
688197,9/23/12 3:14 PM,90 Pearl St Boston Ma 02110,-71.054285,42.355708,9/23/12 3:27 PM,Unnamed Road Boston Ma,-71.016985,42.366493
443001,9/17/12 3:32 PM,7 Court St Boston Ma 02108,-71.058132,42.358988,9/17/12 3:38 PM,10 Estes Pl Boston Ma,-71.053145,42.353062
660834,9/29/12 3:12 PM,Unnamed Road Boston Ma,-71.018627,42.369175,9/29/12 3:24 PM,60 Broad St Boston Ma 02110,-71.053617,42.357903
748216,9/28/12 3:52 PM,1630 Washington St Boston Ma 02118,-71.074872,42.337983,9/28/12 4:09 PM,Unnamed Road Boston Ma,-71.021923,42.36508
251235,9/10/12 3:14 PM,I-90 @ Dartmouth St Boston Ma,-71.076395,42.347877,9/10/12 3:32 PM,Unnamed Road Boston Ma,-71.021947,42.365093
65621,9/3/12 3:09 PM,Unnamed Road Boston Ma,-71.021638,42.366572,9/3/12 3:20 PM,210 Summer St Boston Ma 02210,-71.054925,42.352398
304428,9/15/12 3:41 PM,59 Huntington Ave Boston Ma,-71.079355,42.347252,9/15/12 4:00 PM,Unnamed Road Boston Ma,-71.017097,42.36656
688216,9/23/12 3:20 PM,North St Boston Ma,-71.056398,42.360467,9/23/12 3:31 PM,57 Brookline Ave Boston Ma 02215,-71.09848,42.347305
131161,9/7/12 3:55 PM,148 Dartmouth St Boston Ma 02116,-71.076132,42.347608,9/7/12 4:10 PM,Unnamed Road Boston Ma,-71.01692,42.366342
589914,9/18/12 3:13 PM,Stuart St @ Eliot St Boston Ma 02116,-71.06704,42.350953,9/18/12 3:20 PM,710 Boylston St Boston Ma 02116,-71.07968,42.349317
524382,9/15/12 3:59 PM,301 Franklin St Boston Ma 02110,-71.052735,42.357238,9/15/12 4:09 PM,27 Piedmont St Boston Ma 02116,-71.068283,42.350002
349541,9/11/12 3:37 PM,390 Boylston St Boston Ma 02116,-71.072072,42.35153,9/11/12 3:48 PM,Unnamed Road Boston Ma,-71.021505,42.364883
131169,9/7/12 3:57 PM,68 Beacon St Boston Ma,-71.069645,42.35618,9/7/12 4:11 PM,60 Broad St Boston Ma 02110,-71.053407,42.3579
131170,9/7/12 3:59 PM,596 Dorchester Ave Boston Ma 02127,-71.057095,42.329703,9/7/12 4:19 PM,Unnamed Road Boston Ma,-71.021917,42.365167
229475,9/10/12 3:31 PM,710 Atlantic Ave Boston Ma 02111,-71.05592,42.351463,9/10/12 3:41 PM,280 Newbury St Boston Ma 02116,-71.084092,42.349172
229476,9/10/12 3:33 PM,20 Eliot Pl Boston Ma 02116,-71.064537,42.35129,9/10/12 3:45 PM,180 Brookline Ave Boston Ma 02215,-71.101422,42.344485
229477,9/10/12 3:35 PM,90 State St Boston Ma 02109,-71.055327,42.359132,9/10/12 3:44 PM,Unnamed Road Boston Ma,-71.019627,42.369127
229478,9/10/12 3:35 PM,1280 Boylston St Boston Ma 02215,-71.096025,42.344983,9/10/12 3:41 PM,50 Fairfield St Boston Ma 02116,-71.082133,42.349548
229479,9/10/12 3:36 PM,Unnamed Road Boston Ma,-71.018408,42.369173,9/10/12 3:49 PM,20 Queensberry St Boston Ma 02215,-71.095522,42.343273
688234,9/23/12 3:23 PM,140 Stuart St Boston Ma 02116,-71.065847,42.351205,9/23/12 3:32 PM,Unnamed Road Boston Ma,-71.022038,42.365147
382311,9/17/12 3:37 PM,Unnamed Road Boston Ma,-71.05645,42.350097,9/17/12 3:50 PM,349 Longwood Ave Boston Ma 02215,-71.106595,42.338772
755799,9/28/12 3:32 PM,82 Huntington Ave Boston Ma,-71.079683,42.346953,9/28/12 3:50 PM,Unnamed Road Boston Ma,-71.019283,42.369113
163954,9/8/12 3:01 PM,830 Boylston St Boston Ma 02199,-71.082837,42.348653,9/8/12 3:10 PM,686 Atlantic Ave Boston Ma 02111,-71.055942,42.352047
163956,9/8/12 3:02 PM,800 Tremont St Boston Ma 02118,-71.081373,42.338828,9/8/12 3:08 PM,144 Dartmouth St Boston Ma 02116,-71.07595,42.347448
229493,9/8/12 3:17 PM,400 Washington St Boston Ma 02108,-71.05997,42.356035,9/8/12 3:21 PM,97 Congress St Boston Ma 02109,-71.05736,42.35968
229494,9/8/12 3:19 PM,48 Beacon St Boston Ma,-71.067427,42.356648,9/8/12 3:24 PM,60 Exeter St Boston Ma 02116,-71.079367,42.349205
327799,9/11/12 3:41 PM,80 Federal St Boston Ma 02110,-71.055913,42.35515,9/11/12 3:55 PM,Unnamed Road Boston Ma,-71.084355,42.34637
411354,9/21/12 3:46 PM,Unnamed Road Boston Ma,-71.056415,42.350003,9/21/12 3:57 PM,Commonwealth Ave @ Unnamed Road Boston Ma,-71.090053,42.34925
65659,9/3/12 3:20 PM,717 Washington St Boston Ma 02111,-71.063427,42.350662,9/3/12 3:28 PM,190 Bay State Road Boston Ma 02215,-71.101812,42.350457
65660,9/3/12 3:21 PM,770 Atlantic Ave Boston Ma 02111,-71.056853,42.350197,9/3/12 3:28 PM,94 Causeway St Boston Ma 02114,-71.062108,42.365145
65661,9/3/12 3:23 PM,80 Charles St Boston Ma 02114,-71.070568,42.358277,9/3/12 3:30 PM,80 Summer St Boston Ma 02110,-71.058195,42.353718
733313,9/25/12 3:40 PM,Unnamed Road Boston Ma,-71.02199,42.365478,9/25/12 3:55 PM,110 Belvidere St Boston Ma 02115,-71.082568,42.345795
578923,9/16/12 3:09 PM,49 Fargo St Boston Ma 02210,-71.043867,42.346157,9/16/12 3:13 PM,17 Dry Dock Ave Boston Ma 02210,-71.034018,42.344632
393348,9/20/12 3:07 PM,720 E Broadway Boston Ma 02127,-71.036528,42.335608,9/20/12 3:12 PM,260 Northern Ave Boston Ma 02210,-71.038488,42.348797
655494,9/20/12 3:00 PM,Unnamed Road Boston Ma,-71.019715,42.362675,9/20/12 3:14 PM,260 Tremont St Boston Ma 02116,-71.065123,42.350067
393351,9/20/12 3:11 PM,250 Washington St Boston Ma 02108,-71.05815,42.357922,9/20/12 3:19 PM,70 N North Grove St Boston Ma,-71.068605,42.362023
655497,9/20/12 3:03 PM,713 Washington St Boston Ma 02111,-71.062842,42.350707,9/20/12 3:08 PM,280 Essex St Boston Ma 02111,-71.056038,42.351853
655498,9/20/12 3:05 PM,20 Tremont St Boston Ma,-71.060008,42.358348,9/20/12 3:17 PM,Unnamed Road Boston Ma,-71.021492,42.364913
311319,9/14/12 3:24 PM,90 Dry Dock Ave Boston Ma 02210,-71.027997,42.344733,9/14/12 3:48 PM,Unnamed Road Boston Ma,-71.10364,42.339037
262286,9/16/12 3:04 PM,76 Broad St Boston Ma 02110,-71.053005,42.357645,9/16/12 3:14 PM,Unnamed Road Boston Ma,-71.022123,42.365175
