764600,9/29/12 2:27 AM,1110 Boylston St Boston Ma 02215,-71.088877,42.346957,9/29/12 2:30 AM,142 Dartmouth St Boston Ma 02116,-71.075983,42.347367
557138,9/22/12 2:24 AM,Commonwealth Ave Boston Ma,-71.113215,42.350703,9/22/12 2:28 AM,Fenway Boston Ma,-71.103585,42.342912
5478,9/1/12 2:10 AM,190 Harvard Ave Boston Ma 02134,-71.131055,42.350712,9/1/12 2:23 AM,200 Tremont St Boston Ma 02116,-71.064393,42.35218
589928,9/17/12 2:04 AM,Unnamed Road Boston Ma,-71.016682,42.36261,9/17/12 2:14 AM,31 Joy St Boston Ma 02114,-71.065097,42.359568
360553,9/16/12 2:22 AM,5 Congress St Boston Ma 02114,-71.057793,42.361713,9/16/12 2:28 AM,111 Jersey St Boston Ma 02215,-71.097148,42.343073
524394,9/18/12 2:14 AM,Unnamed Road Boston Ma,-71.019158,42.362253,9/18/12 2:24 AM,280 Columbus Ave Boston Ma 02116,-71.073748,42.347228
360577,9/16/12 2:25 AM,60 W Broadway Boston Ma 02127,-71.055813,42.342075,9/16/12 2:29 AM,Viaduct St Boston Ma,-71.041822,42.34941
360578,9/16/12 2:25 AM,114 Kneeland St Boston Ma 02111,-71.059215,42.35005,9/16/12 2:38 AM,60 Peterborough St Boston Ma 02215,-71.097863,42.343618
360584,9/22/12 2:28 AM,Unnamed Road Boston Ma,-71.103973,42.346828,9/22/12 2:28 AM,Unnamed Road Boston Ma,-71.103973,42.346828
360587,9/22/12 2:29 AM,139 Brookline Ave Boston Ma 02215,-71.100758,42.34521,9/22/12 2:42 AM,470 Washington St Boston Ma 02135,-71.159883,42.348962
800894,9/26/12 2:11 AM,I-90 @ Boylston St Boston Ma,-71.086023,42.347663,9/26/12 2:13 AM,10 Bay State Road Boston Ma 02215,-71.093492,42.349888
327822,9/16/12 2:36 AM,1220 Commonwealth Ave Boston Ma,-71.13094,42.350643,9/16/12 2:45 AM,Fenway Boston Ma,-71.103558,42.342845
327823,9/16/12 2:36 AM,95 Beach St Boston Ma,-71.058667,42.350938,9/16/12 2:54 AM,670 Boylston St Boston Ma 02116,-71.078698,42.349762
557080,9/22/12 2:00 AM,230 Park Dr Boston Ma,-71.10151,42.342298,9/22/12 2:06 AM,225 Hemenway St Boston Ma 02115,-71.091428,42.340243
327827,9/16/12 2:38 AM,60 Chickerling Pl Boston Ma,-71.062155,42.353312,9/16/12 2:48 AM,180 Mount Vernon St Boston Ma 02125,-71.048183,42.320202
360619,9/16/12 2:30 AM,Huntington Ave @ I-90 Boston Ma,-71.078112,42.348203,9/16/12 2:35 AM,185 Stuart St Boston Ma 02116,-71.067082,42.350842
360620,9/16/12 2:31 AM,561 Tremont St Boston Ma 02118,-71.072075,42.343825,9/16/12 2:32 AM,563 Tremont St Boston Ma 02118,-71.072293,42.343698
360624,9/16/12 2:33 AM,20 Westland Ave Boston Ma 02115,-71.0861,42.343395,9/16/12 2:43 AM,450 Commercial St Boston Ma 02109,-71.053112,42.367517
32945,9/2/12 2:00 AM,170 Tremont St Boston Ma 02111,-71.06408,42.353852,9/2/12 2:10 AM,370 Huntington Ave Boston Ma,-71.090222,42.339987
32949,9/2/12 2:02 AM,Commonwealth Ave @ Kenmore St Boston Ma 02215,-71.095338,42.348738,9/2/12 2:04 AM,240 Hemenway St Boston Ma 02115,-71.091868,42.33983
65718,9/3/12 2:26 AM,1170 Boylston St Boston Ma 02215,-71.093702,42.34641,9/3/12 2:26 AM,1170 Boylston St Boston Ma 02215,-71.093702,42.346412
721080,9/27/12 2:00 AM,60 Boylston Sq Boston Ma 02116,-71.062833,42.351993,9/27/12 2:06 AM,43 Phillips St Boston Ma 02114,-71.068245,42.360363
721081,9/27/12 2:20 AM,139 Kneeland St Boston Ma 02111,-71.058697,42.349802,9/27/12 2:31 AM,360 Marlborough St Boston Ma 02115,-71.086295,42.350858
142026,9/6/12 2:30 AM,145 Purchase St Boston Ma,-71.05354,42.354503,9/6/12 2:36 AM,138 Dartmouth St Boston Ma 02116,-71.075843,42.347022
643773,9/22/12 2:12 AM,900 Beacon St Boston Ma,-71.105672,42.346293,9/22/12 2:12 AM,900 Beacon St Boston Ma,-71.105672,42.346295
65740,9/3/12 2:35 AM,Commonwealth Ave @ Unnamed Road Boston Ma 02215,-71.090283,42.348877,9/3/12 2:40 AM,1390 Boylston St Boston Ma 02215,-71.10061,42.343942
524493,9/18/12 2:54 AM,206 Northern Ave Boston Ma 02210,-71.040718,42.349593,9/18/12 3:01 AM,30 Hawthorne Pl Boston Ma 02114,-71.066763,42.363658
174797,9/15/12 2:17 AM,114 Kneeland St Boston Ma 02111,-71.059165,42.350062,9/15/12 2:29 AM,36 Hemenway St Boston Ma 02115,-71.089657,42.345453
32978,9/2/12 2:08 AM,20 Tremont St Boston Ma,-71.060207,42.358427,9/2/12 2:16 AM,220 Tremont St Boston Ma 02116,-71.064908,42.351445
568014,9/23/12 2:01 AM,1270 Boylston St Boston Ma 02215,-71.095545,42.345113,9/23/12 2:14 AM,480 W Broadway Boston Ma 02127,-71.045998,42.335742
196825,9/8/12 2:55 AM,350 Atlantic Ave Boston Ma 02110,-71.050767,42.356592,9/8/12 3:03 AM,480 Beacon St Boston Ma 02115,-71.089158,42.351047
721117,9/27/12 2:29 AM,Unnamed Road Boston Ma,-71.051387,42.356903,9/27/12 2:37 AM,31 Arlington St Boston Ma 02116,-71.070473,42.351342
721118,9/27/12 2:31 AM,Hanover St Boston Ma,-71.055737,42.36263,9/27/12 2:40 AM,35 Hemenway St Boston Ma 02115,-71.089443,42.345502
721121,9/27/12 2:46 AM,20 Sherman Ct Boston Ma 02127,-71.050088,42.33836,9/27/12 2:46 AM,20 Sherman Ct Boston Ma 02127,-71.050095,42.338357
721122,9/27/12 2:52 AM,68 Yawkey Way Boston Ma 02215,-71.097953,42.344603,9/27/12 3:02 AM,2 Academy Hill Rd Boston Ma 02135,-71.152638,42.349083
327908,9/16/12 2:49 AM,Unnamed Road Boston Ma,-71.051596,42.357017,9/16/12 3:03 AM,20 Preble St Boston Ma 02127,-71.055843,42.329277
33008,9/2/12 2:13 AM,Boylston St @ Eliot St Boston Ma 02116,-71.069118,42.352357,9/2/12 2:18 AM,I-93 Boston Ma,-71.055957,42.362427
458997,9/13/12 2:07 AM,Brighton Ave @ Gardner St Boston Ma,-71.131907,42.35302,9/13/12 2:12 AM,Washington St Boston Ma,-71.167757,42.35069
458998,9/13/12 2:10 AM,Unnamed Road Boston Ma,-71.017077,42.362543,9/13/12 2:22 AM,60 Belvidere St Boston Ma 02115,-71.084838,42.346127
43732,9/3/12 2:37 AM,Commonwealth Ave @ Kenmore St Boston Ma 02215,-71.095202,42.348722,9/3/12 2:42 AM,Unnamed Road Boston Ma,-71.080492,42.348437
33024,9/2/12 2:16 AM,70 Tremont St Boston Ma 02108,-71.060373,42.35779,9/2/12 2:23 AM,1300 Boylston St Boston Ma 02215,-71.097758,42.344715
360705,9/14/12 2:54 AM,35 Utica St Boston Ma 02111,-71.058198,42.349862,9/14/12 2:59 AM,62 Huntington Ave Boston Ma,-71.07954,42.34724
33026,9/2/12 2:19 AM,702 Washington St Boston Ma 02111,-71.062998,42.351113,9/2/12 2:34 AM,23 Western Ave Boston Ma 02134,-71.119778,42.364122
360708,9/22/12 2:37 AM,70 Park Sq Boston Ma 02116,-71.067422,42.350943,9/22/12 2:43 AM,Avenue Of The Arts Boston Ma,-71.086618,42.341615
360709,9/22/12 2:37 AM,631 Beacon St Boston Ma 02215,-71.095767,42.349177,9/22/12 2:45 AM,521 Cambridge St Boston Ma 02134,-71.13858,42.353208
360710,9/22/12 2:38 AM,Commonwealth Ave Boston Ma,-71.121837,42.351745,9/22/12 2:50 AM,7 Revere St Boston Ma 02114,-71.066792,42.359595
360750,9/14/12 2:59 AM,586 Washington St Boston Ma 02111,-71.062512,42.353262,9/14/12 3:07 AM,Unnamed Road Boston Ma,-71.019088,42.36314
33073,9/3/12 2:27 AM,Franklin St Boston Ma,-71.052215,42.358577,9/3/12 2:27 AM,Franklin St Boston Ma,-71.052225,42.35858
164146,9/6/12 2:11 AM,160 Stuart St Boston Ma 02116,-71.066275,42.351063,9/6/12 2:17 AM,776 Tremont St Boston Ma 02118,-71.080037,42.339308
33076,9/3/12 2:33 AM,N380 Boston Ma,-71.046928,42.352555,9/3/12 2:39 AM,16 Prince St Boston Ma 02113,-71.054083,42.364383
502495,9/21/12 2:18 AM,6 Arlington St Boston Ma,-71.072168,42.354835,9/21/12 2:22 AM,25 Huntington Ave Boston Ma,-71.077493,42.348748
33086,9/3/12 2:36 AM,Huntington Ave Boston Ma,-71.079623,42.346928,9/3/12 2:40 AM,Avenue Of The Arts Boston Ma,-71.086472,42.34176
33087,9/3/12 2:37 AM,90 Tremont St Boston Ma 02108,-71.06095,42.357615,9/3/12 2:48 AM,50 Arlington St Boston Ma 02116,-71.070402,42.350833
360768,9/17/12 2:10 AM,1270 Boylston St Boston Ma 02215,-71.095887,42.345012,9/17/12 2:12 AM,340 Commonwealth Ave Boston Ma 02115,-71.087192,42.349208
360769,9/17/12 2:13 AM,30 Central St Boston Ma 02109,-71.054633,42.358715,9/17/12 2:19 AM,277 Hanover St Boston Ma 02113,-71.054343,42.363942
360770,9/17/12 2:13 AM,242 Tremont St Boston Ma 02116,-71.065007,42.350758,9/17/12 2:21 AM,280 Portland St Boston Ma 02114,-71.062217,42.364768
328004,9/16/12 2:51 AM,Kenmore St Boston Ma,-71.095078,42.348895,9/16/12 2:57 AM,90 Irving St Boston Ma 02114,-71.066285,42.359413
360773,9/17/12 2:24 AM,190 State St Boston Ma,-71.05305,42.359405,9/17/12 2:29 AM,330 Hanover St Boston Ma 02113,-71.053515,42.364777
360774,9/17/12 2:25 AM,760 Atlantic Ave Boston Ma 02111,-71.056513,42.350302,9/17/12 2:41 AM,290 Babcock St Boston Ma 02215,-71.120925,42.353253
169356,9/7/12 2:59 AM,1270 Boylston St Boston Ma 02215,-71.095527,42.344997,9/7/12 2:59 AM,1270 Boylston St Boston Ma 02215,-71.095498,42.344992
360780,9/22/12 2:43 AM,40 Causeway St Boston Ma 02114,-71.063255,42.364463,9/22/12 3:18 AM,1959 Beacon St Boston Ma,-71.150605,42.336185
360782,9/22/12 2:45 AM,6 Granby St Boston Ma 02215,-71.103605,42.349923,9/22/12 2:56 AM,78 Essex St Boston Ma 02111,-71.06036,42.35274
796536,9/21/12 2:02 AM,10 Kilby St Boston Ma 02109,-71.055817,42.358968,9/21/12 2:12 AM,90 Exeter St Boston Ma 02116,-71.078972,42.348455
328020,9/16/12 2:56 AM,120 Stuart St Boston Ma 02116,-71.065558,42.35118,9/16/12 3:08 AM,520 Cambridge St Boston Ma 02134,-71.138537,42.353233
328021,9/16/12 2:56 AM,259 Dartmouth St Boston Ma 02116,-71.077622,42.350188,9/16/12 3:07 AM,65 Brighton Ave Boston Ma,-71.129053,42.3527
295254,9/9/12 2:04 AM,350 Cambridge St Boston Ma 02134,-71.131797,42.355912,9/9/12 2:13 AM,Unnamed Road Boston Ma,-71.101583,42.34104
328024,9/16/12 2:58 AM,650 Washington St Boston Ma 02118,-71.062478,42.352293,9/16/12 3:08 AM,240 Cambridge St Boston Ma,-71.067485,42.36116
688477,9/23/12 2:02 AM,150 Tremont St Boston Ma 02111,-71.063677,42.354917,9/23/12 2:07 AM,Charles St @ Cambridge St Boston Ma,-71.070463,42.361782
33124,9/2/12 2:21 AM,480 Boylston St Boston Ma 02116,-71.07405,42.350943,9/2/12 2:21 AM,460 Boylston St Boston Ma 02116,-71.07351,42.351028
33126,9/2/12 2:21 AM,270 W Broadway Boston Ma 02127,-71.051228,42.339148,9/2/12 2:25 AM,593 Dorchester Ave Boston Ma 02127,-71.056975,42.329785
644497,9/29/12 2:50 AM,Avenue Of The Arts Boston Ma,-71.086602,42.341562,9/29/12 3:12 AM,140 Hemenway St Boston Ma 02115,-71.090463,42.34231
295273,9/9/12 2:11 AM,Charles St @ Fruit St Boston Ma,-71.070855,42.362088,9/9/12 2:15 AM,180 Washington St Boston Ma 02108,-71.057857,42.358303
295274,9/9/12 2:11 AM,30 Wesley Pl Boston Ma 02113,-71.054312,42.364075,9/9/12 2:22 AM,40 Ward St Boston Ma 02127,-71.054242,42.329205
295276,9/9/12 2:11 AM,Brighton Ave @ Gardner St Boston Ma,-71.13096,42.352837,9/9/12 2:27 AM,Aberdeen St Boston Ma,-71.103937,42.346942
295277,9/9/12 2:14 AM,523 Cambridge St Boston Ma 02134,-71.138712,42.353078,9/9/12 2:24 AM,714 Washington St Boston Ma 02111,-71.063215,42.350737
426354,9/12/12 2:27 AM,70 Peterborough St Boston Ma 02215,-71.098107,42.343377,9/12/12 2:30 AM,Commonwealth Ave @ Kenmore St Boston Ma 02215,-71.095032,42.348793
557119,9/22/12 2:17 AM,850 Boylston St Boston Ma 02199,-71.08311,42.348583,9/22/12 2:24 AM,120 Boylston St Boston Ma 02116,-71.065853,42.352545
196999,9/10/12 2:11 AM,900 Boylston St Boston Ma 02199,-71.084113,42.348327,9/10/12 2:19 AM,10 Blossom St Boston Ma 02114,-71.066933,42.361413
295304,9/9/12 2:15 AM,Commonwealth Ave Boston Ma,-71.121555,42.351718,9/9/12 2:21 AM,Commonwealth Ave @ Kenmore St Boston Ma 02215,-71.095145,42.348858
197001,9/10/12 2:11 AM,720 E Broadway Boston Ma 02127,-71.036473,42.335748,9/10/12 2:21 AM,90 Oxford St Boston Ma 02111,-71.060283,42.351458
